status_id,created_at,screen_name,text,source,favorite_count,retweet_count
x1174026985099714568,9/17/19 18:27,JoeBiden,Cokie Roberts was a pioneer. Relentless in her pursuit of the truth and steadfast in her commitment to breaking down barriers for women in journalism—our country is better because of it. @DrBiden and I send our prayers to her loved ones at this time. https://t.co/ARA804negW,TweetDeck,2711,409
x1173994017664749568,9/17/19 16:16,JoeBiden,"Thank you, South Carolina, for a great evening at the Galivants Ferry Stump. As I discussed last night, we’ve got to rebuild America’s middle class. That starts with repealing President Trump’s tax cuts for the super-wealthy and rewarding work — not just wealth. https://t.co/ISrYut1BGO",TweetDeck,961,228
x1173794201240096768,9/17/19 3:02,JoeBiden,It’s always good to be back at the Galivants Ferry Stump! https://t.co/5Aq57vMzgk,Twitter Media Studio,1115,218
x1173760982625214467,9/17/19 0:50,JoeBiden,"259 days into 2019.

300 mass shootings.

We cannot go on like this.",TweetDeck,8693,1581
x1173748651182710785,9/17/19 0:01,JoeBiden,"America’s farmers continue to pay the price for President Trump’s reckless trade war. He thinks he’s being tough, but it’s easy to act tough when someone else is feeling the pain.

As president, I’ll stand up to China and help working families. https://t.co/UHhCVLetKD",TweetDeck,1970,544
x1173716835000299523,9/16/19 21:54,JoeBiden,"It is only with persistent effort, fortitude in our actions, and faith in ourselves and the future that change comes. It’s never easy. But I know there’s nothing we can’t accomplish if we stand together as Americans. https://t.co/oivMtCiSJ8",Twitter Media Studio,1914,405
x1173696937381511172,9/16/19 20:35,JoeBiden,"Hate only hides, it doesn't go away. We have not relegated white supremacy and racism to the pages of history. But the greatness of this nation has always been, and must continue to be, that we still strive to. https://t.co/lvwgQLuRfg",Twitter Web App,1974,431
x1173676582621388806,9/16/19 19:14,JoeBiden,Being a nation of immigrants is one of America's greatest strengths. It doesn't matter where your family comes from — we're bound by the same ideals and made up of the same grit and determination to succeed. https://t.co/wskp3AL5cb,Twitter Media Studio,2008,451
x1173396077749428224,9/16/19 0:40,JoeBiden,"We have not relegated racism and white supremacy to the pages of history. Lynch mobs, arsonists, bomb makers, and lone gunmen. We must give hate no safe harbor. https://t.co/YnyO7V4u0G",Twitter Media Studio,5239,1037
x1173351282830131200,9/15/19 21:42,JoeBiden,"Los Estados Unidos es una idea que se ha fortalecido a través de las contribuciones únicas de la comunidad hispana. ¿Dónde estaríamos sin la juez Sonia Sotomayor, César Chávez, @HildaSolis, Dolores Huerta y otros que han mejorado nuestro mundo? #HerenciaHispana",TweetDeck,486,125
x1173350275920400384,9/15/19 21:38,JoeBiden,"America is an idea that has grown stronger through the unique contributions of Hispanic communities. Where would we be without Justice Sonia Sotomayor, César Chávez, @HildaSolis, Dolores Huerta and others who have changed our world for the better? #HispanicHeritageMonth",TweetDeck,1434,309
x1173331871964585984,9/15/19 20:24,JoeBiden,"A job is about a lot more than a paycheck. It's about dignity and respect.

Proud to stand with @UAW to demand fair wages and benefits for their members. America's workers deserve better. https://t.co/vdYS3sp4eo",Twitter Web App,1624,435
x1173320120321609728,9/15/19 19:38,JoeBiden,"We are in a battle for the soul of this nation. And at the historic 16th Street Baptist church, there’s no more powerful reminder of what’s at stake. And no more poignant example of what is demanded of us in response. https://t.co/b74ujQlvQx",Twitter Media Studio,5278,1042
x1173280566646431744,9/15/19 17:01,JoeBiden,"Today, we honor Addie Mae, Cynthia, Carole, Denise, and recommit to defeating the poisonous ideology of white supremacy that lit the fuse at the 16th Street Baptist Church. https://t.co/6Rjs5ZcBTl",TweetDeck,1546,355
x1173249588465213440,9/15/19 14:57,JoeBiden,"I’m speaking in Birmingham, Alabama, at the 16th St. Baptist Church memorial service. Join me in honoring those we lost: https://t.co/dsf88Ot9Ka",Twitter Media Studio,1649,367
x1173245082641690624,9/15/19 14:40,JoeBiden,"At 11:00 AM ET, I’ll be speaking at the 16th Street Baptist Church memorial service to commemorate the lives we lost 56 years ago. Join me in honoring Addie Mae, Cynthia, Carole, and Denise: https://t.co/miqSzTbr7d",TweetDeck,1048,209
x1173020604028661760,9/14/19 23:48,JoeBiden,"Gun violence tragedies are not inevitable. Together, we can end this epidemic.",TweetDeck,3354,586
x1172999163098882048,9/14/19 22:22,JoeBiden,So great to visit the Ernest S. Sterling Student Life Center at Texas Southern University. Thanks for letting me join you for lunch. Go Tigers! https://t.co/1Rb7dCYEvs,TweetDeck,735,158
x1172985612112150529,9/14/19 21:28,JoeBiden,"Tomorrow, I’ll be in Birmingham, Alabama, to remember the lives we lost 56 years ago in the 16th Street Baptist Church bombing. Join me in honoring Addie Mae, Cynthia, Carole, and Denise at 11:00 AM ET. https://t.co/0Lj0tKQXhI",TweetDeck,1041,241
x1172983106682400768,9/14/19 21:19,JoeBiden,Obamacare fue un gran avance: proporcionó protecciones a más de 100 millones de estadounidenses con afecciones preexistentes. No podemos parar allí. Como presidente protegeré y expandiré Obamacare para garantizar que todos tengamos acceso a atención médica asequible y de calidad.,TweetDeck,463,135
x1172982603109978113,9/14/19 21:17,JoeBiden,"Obamacare was a huge step forward—providing protections to over 100 million Americans with pre-existing conditions. We can’t stop there. As president, I’ll protect &amp; build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care.",TweetDeck,1964,491
x1172963477524307968,9/14/19 20:01,JoeBiden,"My North Star as president will be rebuilding the backbone of this country — the middle class. And this time, we'll make sure everyone comes along.",TweetDeck,4179,711
x1172946364625543174,9/14/19 18:53,JoeBiden,"Debemos hacer todo lo que esté a nuestro alcance para abordar la emergencia climática. Como presidente, trabajaré para convertirnos en una economía de energía limpia con emisiones netas cero para el 2050. Volveremos a liderar el mundo en la lucha contra el cambio climático.",TweetDeck,506,120
x1172945861178822656,9/14/19 18:51,JoeBiden,"We must do everything in our power to address the climate emergency. As president, I’ll put America on course to become a 100% clean energy economy with net-zero emissions by 2050. We will lead the world in the fight against climate change once again. https://t.co/Wkc6eSZY8z",TweetDeck,1161,284
x1172923966912114689,9/14/19 17:24,JoeBiden,I’m running for president because we are in a battle for the soul of this nation. It’s time for us to pick our heads up and remember who we are — this is the United States of America. There’s not a single thing we can’t do.,TweetDeck,11004,1638
x1172900247061827584,9/14/19 15:49,JoeBiden,"25 years ago this week, Senator Feinstein and I led the charge to ban assault weapons and high-capacity magazines. We beat the @NRA and got it done.

As president, I’ll do it once again. We will get these military-style weapons off our streets. https://t.co/VeF6tP1H2K",Twitter Media Studio,8115,1785
x1172603857538441216,9/13/19 20:12,JoeBiden,"25 years ago, the Violence Against Women Act was signed into law, forever changing the culture around sexual assault and domestic violence in our nation. It's one of my proudest accomplishments.

There's still more work to be done—and it's on all of us to finish the job. #VAWA25 https://t.co/skyMifaxqv",Twitter Media Studio,2620,778
x1172571394187628545,9/13/19 18:03,JoeBiden,I’ve learned that the way you deal with loss is by finding purpose — purpose in what you do. #DemDebate https://t.co/TCfXXL4TwM,Twitter Media Studio,2883,546
x1172551764215623681,9/13/19 16:45,JoeBiden,"""Nothing about VAWA was easy or uncontroversial. It took four years from when I first introduced the bill in 1990 until it passed.""

Read my full op-ed on the 25th anniversary of the Violence Against Women Act:
https://t.co/IKcElW5vif",TweetDeck,565,177
x1172530373563056129,9/13/19 15:20,JoeBiden,"At last night’s #DemDebate, I discussed my vision for the country and how I'll deliver tangible progress on the most pressing issues facing working families.

I refuse to postpone American possibilities any longer. There’s enormous opportunity once we get rid of Donald Trump. https://t.co/eBmbdUEpYX",Twitter Media Studio,3985,743
x1172345023901270022,9/13/19 3:03,JoeBiden,"I just stepped off the #DemDebate stage, where I laid out why I’m the only candidate who can take big progressive policies and create tangible results for working families.

If you liked what you heard, help us keep this momentum going by pitching in: https://t.co/btrAlw3PSA",Twitter Web App,2772,434
x1172342582451429381,9/13/19 2:53,JoeBiden,"That’s all we have for tonight, folks! Thanks for following along. Make sure to follow @TeamJoe to stay up-to-date on what’s happening on the campaign. #DemDebate",Twitter Web App,1371,186
x1172341447359483906,9/13/19 2:49,JoeBiden,We need a president who can deliver progress on the most pressing issues facing Americans. Joe Biden will be that president. #DemDebate,Twitter Web App,546,105
x1172341445723742209,9/13/19 2:49,JoeBiden,"There was only one candidate onstage who has the experience—from Scranton, PA, to the White House—to hit the ground running as President. And that candidate is Joe Biden. #DemDebate",Twitter Web App,709,111
x1172341443764998144,9/13/19 2:49,JoeBiden,"There was only one candidate onstage who helped create—and then signed—a Pledge for Election Integrity, promising to use no disinformation or tolerate outside interference in the election or our democracy. #DemDebate",Twitter Web App,205,41
x1172341442347319297,9/13/19 2:49,JoeBiden,There was only one candidate onstage who stood at President Obama’s side to lead a nation out of a recession and put middle-class Americans back to work. #DemDebate,Twitter Web App,131,34
x1172341441013567490,9/13/19 2:49,JoeBiden,There was only one candidate onstage who has flipped a Senator's vote to help pass once-in-a-century health care reform. #DemDebate,Twitter Web App,136,34
x1172341439549693953,9/13/19 2:49,JoeBiden,Ten candidates took the stage tonight. But there was only one candidate onstage who has defeated the NRA twice and passed an assault weapons ban. #DemDebate,Twitter Web App,1287,185
x1172336799688978432,9/13/19 2:30,JoeBiden,The American people know Joe Biden. #DemDebate https://t.co/urSW35YKnJ,TweetDeck,1145,259
x1172336133356707840,9/13/19 2:28,JoeBiden,It could take 10 years before we get to Medicare for All. We can't wait — people need help now and hope now. #DemDebate https://t.co/o3G1DENRR4,Twitter Media Studio,1876,427
x1172334352807518211,9/13/19 2:21,JoeBiden,"K-12 education isn’t enough. Many parents don’t have access to early educational resources for their kids. A Biden administration will provide Universal Pre-K, to help ensure that no child’s future is determined by their zip code, parents’ income, race, or disability. #DemDebate",Twitter Web App,477,99
x1172334349322055682,9/13/19 2:21,JoeBiden,"We must invest in resources that support our students' physical and emotional health. A Biden administration will double the number of psychologists, counselors, nurses, social workers, and other health professionals in our schools. #DemDebate https://t.co/bXqEBbiYnc",Twitter Web App,523,135
x1172334340274933760,9/13/19 2:21,JoeBiden,"There will be no better advocates in the White House for our students and educators than Joe and Jill Biden.

Read our full plan for educators, students, and our future: https://t.co/d1o4WnUNrt

#DemDebate https://t.co/ygmktBYbEy",Twitter Web App,763,187
x1172333171494379520,9/13/19 2:16,JoeBiden,"Throughout his career, Joe Biden has:

Fought redlining.

Fought school lines drawn to keep races &amp; classes separate.

Fought to put public housing in white neighborhoods.

Fought for more resources to prosecute hate crimes.

#DemDebate",TweetDeck,1507,313
x1172330813536362496,9/13/19 2:07,JoeBiden,It’s important to have a plan that meets the urgency of this climate crisis. But it’s going to take more than plans—it’s going to take leadership. Biden has the relationships with key foreign leaders and the experience to get this done. #DemDebate,Twitter Web App,504,108
